Date,Open,High,Low,Close,Adj Close,Volume
2019-12-13,5.604750156402588,5.7245001792907715,5.545499801635742,5.59975004196167,5.5751566886901855,454704000
2019-12-16,5.647500038146973,5.701499938964844,5.6192498207092285,5.628749847412109,5.604031562805176,320976000
2019-12-17,5.647500038146973,5.730000019073486,5.638000011444092,5.707250118255615,5.682186603546143,321196000
2019-12-18,5.742249965667725,5.798500061035156,5.733749866485596,5.737750053405762,5.712551116943359,343548000
2019-12-19,5.772500038146973,5.900000095367432,5.767499923706055,5.886499881744385,5.860648155212402,445360000
2019-12-20,5.953249931335449,6.009749889373779,5.934000015258789,5.984250068664551,5.957968711853027,603044000
2019-12-23,6.013000011444092,6.045249938964844,5.959750175476074,5.9704999923706055,5.94428014755249,355060000
2019-12-24,5.954999923706055,5.982749938964844,5.920499801635742,5.9654998779296875,5.939300060272217,138864000
2019-12-26,5.968999862670898,6.007999897003174,5.949999809265137,5.979750156402588,5.953488349914551,182852000
2019-12-27,5.994999885559082,6.008500099182129,5.895249843597412,5.921750068664551,5.895742893218994,254644000
2019-12-30,5.899750232696533,5.90500020980835,5.776500225067139,5.808000087738037,5.782493591308594,258056000
2019-12-31,5.772500038146973,5.892000198364258,5.7532501220703125,5.882500171661377,5.856666564941406,231004000
2020-01-02,5.96875,5.9977498054504395,5.918000221252441,5.9977498054504395,5.971409320831299,237536000
2020-01-03,5.877500057220459,5.9457502365112305,5.852499961853027,5.901750087738037,5.875832557678223,205384000
2020-01-06,5.808000087738037,5.9317498207092285,5.781750202178955,5.926499843597412,5.9004740715026855,262636000
2020-01-07,5.954999923706055,6.044250011444092,5.909749984741211,5.9982500076293945,5.971907615661621,314856000
2020-01-08,5.99399995803833,6.051000118255615,5.953750133514404,6.009500026702881,5.983109474182129,277108000
2020-01-09,6.096250057220459,6.148250102996826,6.021500110626221,6.075500011444092,6.048819065093994,255112000
2020-01-10,6.1832499504089355,6.213749885559082,6.09375,6.107999801635742,6.081175804138184,316296000
2020-01-13,6.191500186920166,6.324749946594238,6.168749809265137,6.299499988555908,6.271835803985596,319840000
2020-01-14,6.256499767303467,6.2820000648498535,6.168749809265137,6.182000160217285,6.154851913452148,359088000
2020-01-15,6.19474983215332,6.217249870300293,6.113249778747559,6.139249801635742,6.112287998199463,263104000
2020-01-16,6.192999839782715,6.229249954223633,6.16949987411499,6.223249912261963,6.195919513702393,284192000
2020-01-17,6.242499828338623,6.25,6.1842498779296875,6.23199987411499,6.204631805419922,253792000
2020-01-21,6.195250034332275,6.232250213623047,6.164249897003174,6.198500156402588,6.171279430389404,217916000
2020-01-22,6.24399995803833,6.339749813079834,6.224999904632568,6.252749919891357,6.225290298461914,239240000
2020-01-23,6.293000221252441,6.329999923706055,6.203750133514404,6.321499824523926,6.293737888336182,244516000
2020-01-24,6.4375,6.487500190734863,6.207499980926514,6.26200008392334,6.234499931335449,373512000
2020-01-27,5.955999851226807,6.056250095367432,5.805749893188477,6.005000114440918,5.978628158569336,470536000
2020-01-28,6.071249961853027,6.231750011444092,6.017749786376953,6.199250221252441,6.172025680541992,310976000
2020-01-29,6.184750080108643,6.2210001945495605,6.098499774932861,6.138500213623047,6.111542224884033,258848000
2020-01-30,6.040249824523926,6.158750057220459,5.985000133514404,6.145249843597412,6.118262767791748,290504000
2020-01-31,6.099249839782715,6.111249923706055,5.868750095367432,5.910749912261963,5.884792327880859,370420000
2020-02-03,5.892499923706055,6.027750015258789,5.886250019073486,6.0082502365112305,5.981864929199219,255564000
2020-02-04,6.150750160217285,6.197500228881836,6.100500106811523,6.178249835968018,6.151117324829102,271544000
2020-02-05,6.299749851226807,6.309999942779541,6.1852498054504395,6.269000053405762,6.241468906402588,208220000
2020-02-06,6.303500175476074,6.356249809265137,6.2220001220703125,6.356249809265137,6.328336238861084,218284000
2020-02-07,6.315999984741211,6.338250160217285,6.264249801635742,6.289750099182129,6.26212739944458,189752000
2020-02-10,6.3125,6.574999809265137,6.307499885559082,6.574250221252441,6.545377731323242,529608000
2020-02-11,6.683000087738037,6.8125,6.6207499504089355,6.697249889373779,6.667839050292969,638556000
2020-02-12,6.750249862670898,6.820000171661377,6.711249828338623,6.813499927520752,6.783578395843506,374644000
2020-02-13,6.755249977111816,6.836999893188477,6.727749824523926,6.769499778747559,6.73976993560791,528016000
2020-02-14,7.18149995803833,7.3742499351501465,7.150000095367432,7.244750022888184,7.212934494018555,1041924000
2020-02-18,7.140999794006348,7.432750225067139,7.121500015258789,7.414249897003174,7.381688594818115,620164000
2020-02-19,7.53725004196167,7.885250091552734,7.53725004196167,7.867499828338623,7.832948207855225,694332000
2020-02-20,7.819250106811523,7.9079999923706055,7.408750057220459,7.71750020980835,7.683607578277588,810052000
2020-02-21,7.604750156402588,7.630000114440918,7.266499996185303,7.351749897003174,7.319463729858398,768180000
2020-02-24,6.754749774932861,7.046750068664551,6.699999809265137,6.831999778747559,6.801997184753418,856916000
2020-02-25,6.90749979019165,6.969749927520752,6.448999881744385,6.551249980926514,6.52247953414917,1055496000
2020-02-26,6.551499843597412,6.886250019073486,6.550000190734863,6.691249847412109,6.661865234375,747732000
2020-02-27,6.372499942779541,6.675000190734863,6.222249984741211,6.315000057220459,6.291028022766113,906416000
2020-02-28,6.061500072479248,6.811500072479248,6.044750213623047,6.7517499923706055,6.726120471954346,1133252000
2020-03-02,6.922500133514404,6.9397501945495605,6.525000095367432,6.910749912261963,6.88451623916626,890744000
2020-03-03,6.966750144958496,7.026750087738037,6.561500072479248,6.647250175476074,6.622017860412598,652792000
2020-03-04,6.755000114440918,7.122250080108643,6.679999828338623,7.112750053405762,7.085748672485352,597408000
2020-03-05,6.912499904632568,7.079999923706055,6.787499904632568,6.832250118255615,6.806314468383789,540328000
2020-03-06,6.6519999504089355,6.709750175476074,6.449999809265137,6.651000022888184,6.6257524490356445,515412000
2020-03-09,5.997499942779541,6.485000133514404,5.954500198364258,6.136000156402588,6.112706661224365,614160000
2020-03-10,6.41349983215332,6.5269999504089355,6.149750232696533,6.5269999504089355,6.502223491668701,580648000
2020-03-11,6.386499881744385,6.414999961853027,6.0642499923706055,6.161749839782715,6.1383585929870605,499964000
2020-03-12,5.636499881744385,5.9029998779296875,5.394999980926514,5.407750129699707,5.387220859527588,816540000
2020-03-13,5.762499809265137,6.0254998207092285,5.490250110626221,6.020999908447266,5.998143672943115,634836000
2020-03-16,5.3102498054504395,5.652500152587891,4.849999904632568,4.909999847412109,4.891359806060791,726972000
2020-03-17,5.022749900817871,5.521500110626221,4.775000095367432,5.4317498207092285,5.411129951477051,833632000
2020-03-18,5.002500057220459,5.248499870300293,4.517000198364258,5.070499897003174,5.0512518882751465,874268000
2020-03-19,5.048999786376953,5.41825008392334,4.834750175476074,5.324250221252441,5.304039001464844,765512000
2020-03-20,5.474999904632568,5.757999897003174,5.1282501220703125,5.143750190734863,5.124223232269287,804636000
2020-03-23,5.142749786376953,5.4120001792907715,4.9629998207092285,5.317249774932861,5.297064781188965,643876000
2020-03-24,5.724999904632568,6.316500186920166,5.701250076293945,6.229499816894531,6.2058515548706055,1101644000
2020-03-25,6.34499979019165,6.545499801635742,6.0914998054504395,6.140500068664551,6.117189407348633,793432000
2020-03-26,6.348499774932861,6.555500030517578,6.25,6.431000232696533,6.406585693359375,696108000
2020-03-27,6.25,6.578000068664551,6.2170000076293945,6.3182501792907715,6.294265270233154,638828000
2020-03-30,6.383999824523926,6.64900016784668,6.339749813079834,6.639750003814697,6.6145453453063965,602252000
2020-03-31,6.679999828338623,6.885000228881836,6.443749904632568,6.590000152587891,6.564983367919922,949960000
2020-04-01,6.391250133514404,6.538249969482422,6.0320000648498535,6.076749801635742,6.053682804107666,656912000
2020-04-02,6.105999946594238,6.400000095367432,6.057750225067139,6.386750221252441,6.362505912780762,675764000
2020-04-03,6.348999977111816,6.390749931335449,5.959750175476074,6.097750186920166,6.074602127075195,663212000
2020-04-06,6.38100004196167,6.747000217437744,6.323249816894531,6.710000038146973,6.6845293045043945,727884000
2020-04-07,6.932499885559082,6.956250190734863,6.432499885559082,6.475749969482422,6.451167583465576,784520000
2020-04-08,6.585249900817871,6.698750019073486,6.514999866485596,6.673749923706055,6.648415565490723,542444000
2020-04-09,6.800000190734863,6.822999954223633,6.510499954223633,6.573750019073486,6.548793792724609,525564000
2020-04-13,6.513750076293945,6.755000114440918,6.425000190734863,6.746250152587891,6.720640659332275,398408000
2020-04-14,6.875,7.132999897003174,6.847249984741211,7.098750114440918,7.071803569793701,530948000
2020-04-15,6.929999828338623,7.104249954223633,6.884500026702881,7.020999908447266,6.994348049163818,366148000
2020-04-16,7.177000045776367,7.474999904632568,7.163750171661377,7.367499828338623,7.339531421661377,745620000
2020-04-17,7.449999809265137,7.471499919891357,7.173500061035156,7.308000087738037,7.280257225036621,539120000
2020-04-20,7.181000232696533,7.337500095367432,7.131750106811523,7.176249980926514,7.149008274078369,449388000
2020-04-21,7.057750225067139,7.1192498207092285,6.677750110626221,6.737750053405762,6.712172985076904,735160000
2020-04-22,6.930749893188477,7.196750164031982,6.885000228881836,7.153749942779541,7.126593112945557,483356000
2020-04-23,7.196000099182129,7.328499794006348,7.074999809265137,7.100249767303467,7.073297023773193,424160000
2020-04-24,7.090000152587891,7.2417497634887695,7.014999866485596,7.239749908447266,7.21226692199707,352328000
2020-04-27,7.374750137329102,7.587500095367432,7.349999904632568,7.427000045776367,7.398805141448975,479388000
2020-04-28,7.574999809265137,7.605000019073486,7.278500080108643,7.283999919891357,7.256348609924316,442904000
2020-04-29,7.419250011444092,7.514500141143799,7.34375,7.46150016784668,7.433175563812256,379160000
2020-04-30,7.407249927520752,7.46150016784668,7.293000221252441,7.307000160217285,7.279262542724609,375916000
2020-05-01,7.108749866485596,7.222499847412109,7.020999908447266,7.069499969482422,7.04266357421875,342096000
2020-05-04,7.021999835968018,7.296000003814697,7.021999835968018,7.282249927520752,7.254605770111084,317556000
2020-05-05,7.386750221252441,7.506750106811523,7.282249927520752,7.343500137329102,7.3156232833862305,368896000
2020-05-06,7.423250198364258,7.550000190734863,7.385250091552734,7.44474983215332,7.416489124298096,323464000
2020-05-07,7.584499835968018,7.6852498054504395,7.5329999923706055,7.6217498779296875,7.592816352844238,373732000
2020-05-08,7.693749904632568,7.818749904632568,7.659749984741211,7.8125,7.78284215927124,339216000
2020-05-11,7.807499885559082,8.112500190734863,7.778749942779541,8.065500259399414,8.03488540649414,469060000
2020-05-12,8.123499870300293,8.172499656677246,7.792749881744385,7.802499771118164,7.7728800773620605,493060000
2020-05-13,7.917500019073486,8.078499794006348,7.594749927520752,7.78000020980835,7.7504658699035645,625852000
2020-05-14,7.841750144958496,8.03600025177002,7.6875,8.030500411987305,8.000016212463379,602312000
2020-05-15,7.889750003814697,8.500499725341797,7.874000072479248,8.490750312805176,8.458516120910645,987660000
2020-05-18,8.760499954223633,8.916500091552734,8.680500030517578,8.750249862670898,8.717034339904785,774460000
2020-05-19,8.790249824523926,9.087499618530273,8.762749671936035,8.805500030517578,8.772075653076172,717320000
2020-05-20,8.991000175476074,9.043000221252441,8.888750076293945,8.970000267028809,8.935951232910156,587536000
2020-05-21,9.05150032043457,9.052499771118164,8.737500190734863,8.775250434875488,8.741937637329102,761068000
2020-05-22,8.825249671936035,9.093000411987305,8.713250160217285,9.026249885559082,8.991987228393555,1038764000
2020-05-26,9.156749725341797,9.181750297546387,8.67199993133545,8.71774959564209,8.684654235839844,770780000
2020-05-27,8.625,8.632749557495117,7.9967498779296875,8.525250434875488,8.492887496948242,1175892000
2020-05-28,8.412249565124512,8.760499954223633,8.379249572753906,8.487000465393066,8.45478343963623,734896000
2020-05-29,8.554499626159668,8.875499725341797,8.484999656677246,8.875499725341797,8.841805458068848,745256000
2020-06-01,8.833250045776367,8.840749740600586,8.689499855041504,8.806249618530273,8.772819519042969,389876000
2020-06-02,8.796250343322754,8.837249755859375,8.657999992370605,8.825249671936035,8.791747093200684,391320000
2020-06-03,8.822250366210938,8.866250038146973,8.699999809265137,8.769499778747559,8.73620891571045,365440000
2020-06-04,8.727999687194824,8.943249702453613,8.677499771118164,8.766500473022461,8.737205505371094,424280000
2020-06-05,8.794500350952148,8.996999740600586,8.708000183105469,8.920000076293945,8.890195846557617,481748000
2020-06-08,8.877249717712402,8.889749526977539,8.685750007629395,8.805000305175781,8.775578498840332,387736000
2020-06-09,8.800000190734863,9.109749794006348,8.751250267028809,9.045999526977539,9.015768051147461,468488000
2020-06-10,9.167750358581543,9.5,9.153499603271484,9.36674976348877,9.335451126098633,632180000
2020-06-11,9.149999618530273,9.261249542236328,8.78600025177002,8.796250343322754,8.76685619354248,583652000
2020-06-12,9.162500381469727,9.187250137329102,8.70324993133545,8.932499885559082,8.902653694152832,570908000
2020-06-15,8.815250396728516,9.182250022888184,8.743749618530273,9.173749923706055,9.143096923828125,400004000
2020-06-16,9.225000381469727,9.26675033569336,8.838749885559082,9.068499565124512,9.038195610046387,535716000
2020-06-17,9.113750457763672,9.298999786376953,9.070249557495117,9.236000061035156,9.2051362991333,408304000
2020-06-18,9.22700023651123,9.282500267028809,9.114500045776367,9.218000411987305,9.187196731567383,254408000
2020-06-19,9.242500305175781,9.444999694824219,9.227250099182129,9.261249542236328,9.230304718017578,524160000
2020-06-22,9.300000190734863,9.53125,9.273249626159668,9.526749610900879,9.494915962219238,398468000
2020-06-23,9.550999641418457,9.642499923706055,9.407500267028809,9.449999809265137,9.418420791625977,375108000
2020-06-24,9.476249694824219,9.556500434875488,9.144499778747559,9.23550033569336,9.20464038848877,449372000
2020-06-25,9.35575008392334,9.505000114440918,9.182250022888184,9.489999771118164,9.45828914642334,376072000
2020-06-26,9.5,9.5,9.125,9.154999732971191,9.124406814575195,592084000
2020-06-29,9.169750213623047,9.204500198364258,8.899999618530273,9.199999809265137,9.169259071350098,342248000
2020-06-30,9.314000129699707,9.526249885559082,9.266500473022461,9.497750282287598,9.466012001037598,367892000
2020-07-01,9.520750045776367,9.575750350952148,9.413000106811523,9.529999732971191,9.498156547546387,326648000
2020-07-02,9.638999938964844,9.737500190734863,9.57824993133545,9.612250328063965,9.580130577087402,364056000
